;Nazwa;Kategoria;zdjecie;Cena zawiera podatek. (brutto);Opis
433;  Szeroki kinkiet LED Pria, czarny ;45;"https://lw-cdn.com/images/4DB55F389AD1/k_ae671fa31abb25e82b7b3eb66b05746d;w_353;h_353;q_70/szeroki-kinkiet-led-pria-czarny.jpg"; 239,76zł ;Czarny kinkiet LED Pria z metalowym korpusem  Pria ucieleśnia swego rodzaju styl retro i dlatego można ją dobrze połączyć z wnętrzem, które faktycznie jest starsze, takim jak na przykład zawierające piękny, niepowtarzalny element ze sklepu second hand lub ze zbioru pamiątek rodzinnych. Czarny klosz, który jest wyposażony w żarówkę LED E14, dzięki rozbudowanej podstawie wystaje daleko w głąb pomieszczenia, a światło może być wykorzystane na przykład do czytania lub do ułatwienia pracy rzemiosła, które jest coraz częściej uprawiane przez młodsze pokolenia To cudowne bowiem, gdy można stworzyć obiekt użytkowy lub dekoracyjny własnymi rękami i zaprojektować go w sposób indywidualny.   Głowicę można wyginać i odchylać, a dla wygody użytkowania ten kinkiet LED wyposażony jest we własny przełącznik, który znajduje się w środku na okrągłym uchwycie ściennym i może być obsługiwany jednym ruchem ręki.   ‑ z przewodem o długości 1,8 m, zaopatrzonym we wtyczkę Pobierz:   Instrukcja obsługi                    (478 KB) 
434;  Kinkiet LED Forrestal, szerokość 40 cm ;45;"https://lw-cdn.com/images/3E2C02E8CE4F/k_4e50573a2acf842fbef7d2bd30de6ce6;w_353;h_353;q_70/kinkiet-led-forrestal-szerokosc-40-cm.jpg"; 203,17zł ;
435;  Lampa ścienna do czytania Merle, wysuwana, biała ;45;"https://lw-cdn.com/images/6812386CD2BB/k_a2e43a1373f7483ba1e4186adc7c8f05;w_353;h_353;q_70/lampa-scienna-do-czytania-merle-wysuwana-biala.jpg"; 170,65zł ;Piękna lampa ścienna do czytania Merle z białego metalu z wysuwanym ramieniem nożycowym  Merle dobrze komponuje się z nowoczesnymi wnętrzami o stylowym wyglądzie, ale jest również klasycznym elementem oświetleniowym, ponieważ lampy ścienne z ramionami nożycowymi znane były już w ubiegłym stuleciu i spełniają swoje zadanie, będąc jednocześnie bardzo atrakcyjne wizualnie, zwłaszcza gdy są wykonane z metalu.  Światło możemy ustawić wręcz idealnie, gdyż ta lampa ścienna ma teleskopowe i obrotowe ramię nożycowe, prowadzące od podstawy do klosza, a sama lampa doskonale nada się jako lampka do czytania, gdy zamontujemy ją w pobliżu sofy lub łóżka.  Pobierz:   Instrukcja obsługi                    (194 KB) 
436;  Ekskluzywna lampa ścienna Karla ;45;"https://lw-cdn.com/images/841E2D405B46/k_5946d587eb0ab2a65fcb1f483038b1be;w_353;h_353;q_70/ekskluzywna-lampa-scienna-karla.jpg"; 190,98zł ;Lampa ścienna ze sklepieniem Karla ze szkła i metalu  Ta lampa ścienna urzeka wspaniałym wyglądem, szklany klosz tworzy lekkie sklepienie i jest uzupełniany od dołu metalową aplikacją o matowej niklowanej powierzchni. Lampa Karla umieszczona na ścianie wygląda bardzo elegancko i oczywiście nowocześnie. Satynowana wkładka ze szkła powoduje miękkie i ciepłe rozprowadzanie światła, przy czym wybór źródła światła jest w pełnym sensie nieograniczony, ponieważ oprawka E-27 pozwala na zastosowanie zarówno żarówek, jak i halogenów oraz wydajnych i oszczędnych lamp LED.  Pobierz:   Instrukcja obsługi                    (398 KB) 
437;  Metalowy kinkiet LED Desirio, biało-złoty ;45;"https://lw-cdn.com/images/AD1A10F2BACA/k_345337335e6f349fa2d275c13145e40d;w_353;h_353;q_70/metalowy-kinkiet-led-desirio-bialo-zloty.jpg"; 127,56zł ;Biało-złoty kinkiet LED Desirio z metalu  Klosz tej lampy ściennej z żarówką LED G9 przypomina bardziej spiralę lub wkręcony papier niż klasyczny klosz. To właśnie czyni go tak wyjątkowym, ponieważ natychmiast przyciąga wzrok i wyróżnia się wśród innych produktów. Konstrukcja wpływa nie tylko na wygląd lampy, ale również na jej oświetlenie, ponieważ oba końce nakładają się z obudową zarówno na górze, jak i na dole. Na zewnątrz klosz jest biały, wewnątrz urzeka pięknym, złotym odcieniem, który wciąż jest dobrze widoczny na górze i na dole i który w połączeniu ze światłem promieniuje cudownym ciepłem, przyczyniającym się do stworzenia przytulnej atmosfery w mieszkaniu.  Pobierz:   Instrukcja obsługi                    (1.0 MB) 
438;  Wygięta lampa ścienna Konstantin z białego gipsu ;45;"https://lw-cdn.com/images/736A0E50F2AC/k_23173e2f3ead27e569f32e796f4881e8;w_353;h_353;q_70/wygieta-lampa-scienna-konstantin-z-bialego-gipsu.jpg"; 126,75zł ;Lampa ścienna Konstantin z gipsu nadającego się do malowania  Konstantin to lampa ścienna relatywnie dyskretna i prosta, a jednak za tą delikatną fasadą kryją się niezliczone możliwości stosowania - po pierwsze dlatego, że pasuje kształtem i kolorem do wielu stylów i koncepcji aranżacji wnętrz, ale także po drugie dlatego, że gips jest powierzchnią, która pozwala jeszcze na późniejsze zmiany i nadaje się lepiej niż każda inna lampa do kreatywnego tworzenia oświetlenia. Można zrealizować w mgnieniu oka wiele życzeń, np. pomalować tę lampę ścienną w odcieniu ściany, albo w kolorze kontrastującym z pozostałym wyposażeniem lub wykonać na niej jakiś motyw czy ilustrację, co jest opcją wartą rozważenia np. w pokoju dziecięcym. Nie ma żadnych granic dla artystów w dziedzinie oświetlenia, a do przygotowania powierzchni dołączono - standardowo - rękawiczki i papier ścierny.   Światło świeci do dołu - tu znajduje się dodatkowa przesłona z mlecznego szkła - ale także do góry i jest przyjemnie delikatne, roztaczając przy tym przytulną aurę.  Pobierz:   Instrukcja obsługi                    (209 KB) 
439;  Kinkiet Enoire czarno-biały, 1-punktowy ;45;"https://lw-cdn.com/images/BEEE41229614/k_01c010d6ae393bc4dff976265706e557;w_353;h_353;q_70/kinkiet-enoire-czarno-bialy-1-punktowy.jpg";279,59zł;Jednopłomieniowa oprawa ścienna Enoire - udane współgranie kontrastów  Jak wiadomo, przeciwieństwa przyciągają - a w przypadku oprawy ściennej Enoire tworzą nawet harmonijny całościowy obraz. Sferyczny klosz wykonany ze szkła opalowego wytwarza światło, które jest emitowane równomiernie we wszystkich kierunkach. Jest on montowany przed aluminiowym wspornikiem ściennym, który jest zaprojektowany jako czarny, prostokątny pręt. Enoire robi doskonałe wrażenie w prywatnych salonach z nowoczesnym wyposażeniem, ale może być również umieszczony jako dodatkowe źródło światła, na przykład we foyer w miejscach publicznych. 
440;  Piękny kinkiet LED Heiko z gipsu ;45;"https://lw-cdn.com/images/2FDEB3A5A8B6/k_1f53e64a7322a7eb9770752cc79b70f5;w_353;h_353;q_70/piekny-kinkiet-led-heiko-z-gipsu.jpg"; 170,65zł ;Heiko – biały kinkiet LED z gipsu  Jeśli masz ten kinkiet LED, światło świeci w górę i w dół w sposób bardzo efektowny i przede wszystkim daje wrażenie przytulności. Obudowa lampy ma półkolisty kształt, który jest postrzegany jako uroczy i atrakcyjny i może być łączony z kilkoma stylami.   Kto nosi się z zamiarem dostosowania kolorystycznego kinkietu LED do otoczenia, śmiało może wziąć do ręki farbę i pędzel, gdyż lampy z gipsu doskonale nadają się do tego, by móc je pomalować lub opatrzyć rysunkami. Pobierz:   Instrukcja obsługi                    (378 KB) 
441;  Kinkiet LED Hayley z wiszącą kulą, chrom ;45;"https://lw-cdn.com/images/C7B44FBF9EEA/k_1f3342a8def005e81d115bd7f7035382;w_353;h_353;q_70/kinkiet-led-hayley-z-wiszaca-kula-chrom.jpg"; 282,85zł ;Ekstrawagancki kształt kinkietu LED Hayley z wiszącym szklanym kloszem i błyszczącą chromowaną ramką ścienną  Hayley ma okrągły uchwyt ścienny, z którego schodzi wygięte ramię. Oba elementy są chromowane na wysoki połysk, co wygląda bardzo nowocześnie, a z ramienia w górnej części wychodzi linka, która prowadzi do szklanej kuli jak w klasycznej lampie wiszącej. Kula ta jest przezroczysta i została wykonana z atrakcyjnego szkła bąbelkowego, natomiast część dolna posiada metalowy element, który, podobnie jak podstawa, jest utrzymany w chromie. Światło może wyjść bezpośrednio i pośrednio, przy czym bezpośrednia część światła jest bardziej miękka dzięki satynowanej powierzchni szklanej na dole klosza. Technologia LED lampy ściennej zapewnia niskie zużycie energii.  Pobierz:   Instrukcja obsługi                    (292 KB) 
442;  Kinkiet Enoire czarno-biały, 2-punktowy ;45;"https://lw-cdn.com/images/E7782B6D7DC7/k_a00a83edaf9005aaff63ef70f3d8c757;w_353;h_353;q_70/kinkiet-enoire-czarno-bialy-2-punktowy.jpg";398,29zł;"Lampa ścienna Enoire z dwoma kloszami opalizującymi i czarnym uchwytem ściennym  Dwupłomieniowa oprawa ścienna Enoire, charakteryzująca się czarującą grą kontrastów i jasnym językiem projektowania, oferuje odpowiedni element wyposażenia nowoczesnych wnętrz - czy to w prywatnych pomieszczeniach mieszkalnych, czy na przykład w publicznej galerii. Jego odcienie są zaprojektowane jako symetryczne, jasne kule z opalizowanego szkła, które zapewniają równomierną emisję światła dookoła. Natomiast aluminiowy wspornik ścienny ma kształt długiego, czarnego prostokąta; odcienie są rozmieszczone asymetrycznie wzdłuż niego, pozostawiając obszar wspornika całkowicie wolny. Pobierz:   Instrukcja obsługi                    (596 KB) "
443;  Lampa do obrazów LED Tommy na baterie ;45;"https://lw-cdn.com/images/7204DA355593/k_c55e19af670758db19a1fcd38f68752e;w_353;h_353;q_70/lampa-do-obrazow-led-tommy-na-baterie.jpg";195,04zł;Obrazy w pełnym świetle bez prądu - Lampa do obrazów LED Tommy zasilana na baterie  Tommy wyróżnia się dwiema specjalnymi funkcjami: Po pierwsze, oświetlenie obrazów posiada oszczędne diody LED o barwie ciepłej bieli, a po drugie, nie jest potrzebne przyłącze zasilania w ścianie, aby oświetlić piękne obrazy, ponieważ oświetlenie pobiera wymaganą moc z trzech baterii AA (nie należą do kompletu). Obudowa jest ze szczotkowanej stali szlachetnej i pod względem elegancji i uroku w niczym nie ustępuje oświetlanym obiektom. Z boku lampa ta ma przełącznik do włączania i wyłączania. Drążki boczne lampy są stałe i nie można ich przechylać ani regulować.   kąt padania światła 120° 
444;  Spot ścienny Corralee, biały, 1-punktowy ;45;"https://lw-cdn.com/images/542299967CE4/k_3561763cef6999cbf3118324c8343e6d;w_353;h_353;q_70/spot-scienny-corralee-bialy-1-punktowy.jpg";90,98zł;
445;  Lindby Stannis lampa ścienna tkanina matowy nikiel ;45;"https://lw-cdn.com/images/5C74D155D0C3/k_f6132b0d5ba2403ddf1f672a4ac1c380;w_353;h_353;q_70/lindby-stannis-lampa-scienna-tkanina-matowy-nikiel.jpg"; 69,02zł ;Lampa ścienna Stannis jako nowoczesne rozwiązanie oświetleniowe z tekstylnym kloszem  Elegancki klosz lampy ściennej Stannis został wykonany z białej tkaniny. Lampa nie tylko uzyskuje szczególny wygląd, ale również zapewnia doskonałe oświetlenie. Światło prześwieca delikatnie przez tkaninę i zanurza otoczenie w przyjemnym, miękkim świetle. Światło może bez przeszkód wydostawać się w dół, dzięki czemu zapewnione jest również wystarczające oświetlenie. Dzięki swojemu abstrakcyjnemu wyglądowi Stannis nadaje się jako uzupełniające źródło światła w nowoczesnym salonie lub sypialni.  
446;  Malthe - nowoczes. lampa ścienna ze szkła i metalu ;45;"https://lw-cdn.com/images/768DA191C44B/k_01b9441a740b8e4512d3f6d201bc2765;w_353;h_353;q_70/malthe-nowoczes-lampa-scienna-ze-szkla-i-metalu.jpg"; 170,65zł ;Piękna lampa ścienna Malthe ze szkła i metalu  Ta lampa ścienna urzeka bardzo pięknym widokiem, szklany klosz wystaje ku górze, a na dole jest uzupełniany przez metalowy element z połyskującego chromu. Lampa Malthe umieszczona na ścianie wygląda bardzo elegancko i oczywiście nowocześnie. Satynowana wkładka ze szkła powoduje miękkie i ciepłe rozprowadzanie światła, przy czym wybór źródła światła jest w pełnym sensie nieograniczony, ponieważ oprawka E-27 pozwala na zastosowanie zarówno żarówek, jak i halogenów oraz wydajnych i oszczędnych lamp LED.  Pobierz:   Instrukcja obsługi                    (311 KB) 
447;  Arrchio kinkiet LED Thiago biały ;45;"https://lw-cdn.com/images/93A5C227B225/k_e7107e6087d96317dc9d80e0b6b86141;w_353;h_353;q_70/arrchio-kinkiet-led-thiago-bialy.jpg"; 305,61zł ;Smukła lampa ścienna LED Thiago w kolorze białym  Nowoczesny, smukły wygląd i dyskretna kolorystyka są połączone w lampie ściennej Thiago LED. Korpus lampy składa się z uchwytu ściennego i wąskiego rozpórki, które są wykonane z aluminium. Jego diody LED są montowane tak, że siedzą za rozpórką i świecą swoim światłem na ścianie. Dzięki temu ciekawemu ułożeniu światła, lampa ścienna Thiago LED jest otoczona i podkreślona własnym światłem. Ciepłe białe światło diod LED tworzy przyjemną atmosferę i jest idealne do oświetlenia akcentującego. Ale także niewielkie rozmiary oprawy sprawiają, że jest ona idealnym towarzyszem w oświetleniu korytarzy. Jest o wiele bardziej oszczędny w przestrzeni niż wiszące oprawy ścienne, a jego prosty wygląd sprawia, że jest doskonałym uzupełnieniem nowoczesnego stylu projektowania wnętrz. Pobierz:   Instrukcja obsługi                    (333 KB)    Photometric Data LDT                    (9 KB)    Dimension drawing                    (99 KB) 
448;  Spot ścienny LED ELAINA, matowy nikiel ;45;"https://lw-cdn.com/images/A75A39474F8D/k_9f0818ab428ceddda516fd3a3cb68015;w_353;h_353;q_70/spot-scienny-led-elaina-matowy-nikiel.jpg"; 77,15zł ;Piękna lampa ścienna ELAINA ze szkła opalowego z żarówką LED E14  Klosz tej lampy ściennej ma kształt kuli i został wykonany ze szkła opalowego, dzięki czemu daje łagodne, przyjemne światło. Znajdujący się na podstawie włącznik dźwigniowy umożliwia szybką obsługę lampy, dlatego z powodzeniem można umieścić ją nad fotelem, kanapą lub łóżkiem.   Dostawa obejmuje żarówkę LED E14 w ciepłym białym kolorze o wysokiej energooszczędności.  Pobierz:   Instrukcja obsługi                    (593 KB) 
449;  Kinkiet Marley, stary mosiądz, Up & Down ;45;"https://lw-cdn.com/images/8013DB23C444/k_75b323103f7b82574e3e6bfe6f0b0ae2;w_353;h_353;q_70/kinkiet-marley-stary-mosiadz-up-down.jpg"; 105,61zł ;
450;  Kinkiet LED 2080 do montażu przy łóżku ;45;"https://lw-cdn.com/images/1EEDA988B832/k_758cf3576dd6ff45b69f469472035f15;w_353;h_353;q_70/kinkiet-led-2080-do-montazu-przy-lozku.jpg";178,90zł;Kinkiet LED 2080 z elastycznym ramieniem z płytą do montażu przy łóżku  Czy to po lewej, po prawej czy u góry przy łóżku - dzięki płycie montażowej regulowanej pod kątem 90°, kinkiet LED 2080 może być zamontowany w dowolnym miejscu. Długie ramię elastyczne oferuje maksymalną elastyczność pod względem orientacji światła, dzięki czemu pozycja światła może być optymalnie dopasowana podczas wieczornego czytania przed snem. Wyłącznik został zintegrowany z podstawą kątową lampy, dzięki czemu jest łatwo dostępny z łóżka. Kinkiet LED 2080 dostarczana jest z wymienną żarówką GU10 LED, długość przezroczystego kabla wynosi 180 cm. 
451;  Lampa ścienna POLA na wysięgniku ;45;"https://lw-cdn.com/images/F05E88D8A5B5/k_e8ebde0d884ccc7eb93e17042dacb4d2;w_353;h_353;q_70/lampa-scienna-pola-na-wysiegniku.jpg";294,23zł;Atrakcyjna lampa ścienna POLA o klasycznym designie  Ta lampa ścienna wraz z materiałowym abażurem w szampańskim kolorze oraz podstawą w kolorze mosiądzu wprost emanuje klasyką. Dlatego doskonale odnajdzie się we wnętrzach urządzonych w klasycznym stylu. Materiałowy abażur o jasnej, ciepłej barwie rozprasza światło w formie przyjemnej poświaty i został uzupełniony o elegancki mosiężny kolor w postaci podstawy o polerowanej powierzchni. Cechą charakterystyczną tej lampy jest znajdujący się pod abażurem przegub, który umożliwia regulację wysięgu, co stwarza wiele możliwości ustawiania lampy i dostosowywania światła do własnych potrzeb. W ten sposób abażur można obracać i przyciągać do siebie. Pobierz:   Instrukcja obsługi                    (328 KB) 
452;  Materiałowa lampa ścienna POLA z wysięgnikiem ;45;"https://lw-cdn.com/images/ED2CF296A8D9/k_ca6025bdcb0f5e718d402374c3533d9d;w_353;h_353;q_70/materialowa-lampa-scienna-pola-z-wysiegnikiem.jpg"; 247,07zł ;Atrakcyjna materiałowa lampa ścienna POLA z białym abażurem na wysięgniku  Zastosowana kolorystyka nadaje lampie POLA nowoczesny wygląd, z kolei formą nawiązuje ona do klasyki. To harmonijne połączenie czyni z niej ponadczasowe źródło światła, z do tego biały materiałowy abażur sprawi, że wpasuje się w każdy wystrój wnętrza. Idealnie spisze się nad łóżkiem lub sofą. Wbudowany przegub pozwala na przyciąganie abażuru do siebie, z kolei wbudowany przełącznik umożliwia wygodne włączanie i wyłączanie lampy.  Pobierz:   Instrukcja obsługi                    (336 KB) 
